Record_ID,Customer_ID,State,Plan_Type,Usage_Date,Time_Block,Cleaned_Usage_kWh,Applied_Rate_kWh,Supply_Charge
REC-000718,CUST-01989,VIC,"EV Premium",2026-03-04,Off-Peak,0.5,0.12,1.5
REC-000722,CUST-03039,NSW,"Solar Saver",2026-02-09,Off-Peak,16.40334621599929,0.18,1.3
REC-000723,CUST-02304,NSW,"Solar Saver",2026-02-17,Off-Peak,23.266655995466078,0.18,1.3
REC-000724,CUST-00309,WA,"Green Gas Hybrid",2026-02-15,Shoulder,23.436741393072538,NULL,NULL
REC-000725,CUST-02139,NSW,"Standard Variable",2026-01-05,Peak,9.326596131941601,0.32,1.15
REC-000726,CUST-02197,VIC,"EV Premium",2026-01-25,Shoulder,13.14630653233391,0.28500000000000003,NULL
REC-000728,CUST-03821,VIC,"Standard Variable",2026-02-23,Peak,12.617157144133158,0.32,1.15
REC-000731,CUST-00646,SA,"Standard Variable",2026-03-23,Peak,20.22675422918585,0.32,1.15
REC-000734,CUST-03269,QLD,"Green Gas Hybrid",2026-02-08,Peak,19.822124430261354,NULL,NULL
REC-000737,CUST-00816,VIC,"Solar Saver",2026-02-23,Peak,15.238984660978572,0.38,1.3
REC-000738,CUST-01906,NSW,"EV Premium",2026-01-20,Off-Peak,17.2265256712796,0.12,1.5
REC-000741,CUST-03205,QLD,"Solar Saver",2026-03-17,Peak,23.256190944479187,0.38,1.3
REC-000742,CUST-01130,NSW,"EV Premium",2026-01-22,Shoulder,11.32345890102333,0.28500000000000003,NULL
REC-000743,CUST-01798,NSW,"Solar Saver",2026-02-20,Peak,22.216589501933313,0.38,1.3
REC-000745,CUST-02485,VIC,"EV Premium",2026-01-12,Off-Peak,17.074330890850568,0.12,1.5
REC-000755,CUST-02840,VIC,"Standard Variable",2026-03-09,Shoulder,11.683242030870465,0.27,NULL
REC-000757,CUST-02526,NSW,"Solar Saver",2026-02-14,Shoulder,17.87367270283909,0.28,NULL
REC-000758,CUST-02018,SA,"EV Premium",2026-01-10,Peak,23.941872111163796,0.45,1.5
REC-000759,CUST-03379,NSW,"Solar Saver",2026-03-26,Off-Peak,13.797371563418455,0.18,1.3
REC-000762,CUST-03098,NSW,"Standard Variable",2026-03-26,Peak,18.839508469184455,0.32,1.15
REC-000765,CUST-01278,ACT,"Solar Saver",2026-02-25,Shoulder,19.086910740478082,0.28,NULL
REC-000773,CUST-00014,NSW,"Standard Variable",2026-02-28,Peak,21.94821889124172,0.32,1.15
REC-000776,CUST-03476,WA,"Standard Variable",2026-02-04,Shoulder,9.461314514330493,0.27,NULL
REC-000777,CUST-00004,QLD,"Solar Saver",2026-03-27,Peak,13.982680566940552,0.38,1.3
REC-000778,CUST-03291,NSW,"Solar Saver",2026-02-27,Shoulder,12.253120228465432,0.28,NULL
REC-000789,CUST-03234,NSW,"Standard Variable",2026-03-19,Peak,19.083356960911637,0.32,1.15
REC-000791,CUST-01387,QLD,"Standard Variable",2026-01-18,Off-Peak,8.81038574318425,0.22,1.15
REC-000795,CUST-02286,NSW,"EV Premium",2026-03-30,Off-Peak,16.46763398072445,0.12,1.5
REC-000797,CUST-02960,WA,"Green Gas Hybrid",2026-02-10,Peak,12.95078484225868,NULL,NULL
REC-000798,CUST-01262,WA,"Standard Variable",2026-03-17,Peak,9.382845165718177,0.32,1.15
REC-000801,CUST-01541,QLD,"EV Premium",2026-01-19,Peak,13.760212100795481,0.45,1.5
REC-000808,CUST-01214,WA,"Standard Variable",2026-01-26,Peak,14.624225251652247,0.32,1.15
REC-000812,CUST-03474,QLD,"Standard Variable",2026-01-05,Off-Peak,13.746920365725963,0.22,1.15
REC-000813,CUST-01290,NSW,"EV Premium",2026-01-26,Shoulder,13.904623886717143,0.28500000000000003,NULL
REC-000815,CUST-00224,VIC,"Standard Variable",2026-02-07,Peak,11.233886404489263,0.32,1.15
REC-000817,CUST-02641,NSW,"Solar Saver",2026-01-06,Peak,11.087188013024026,0.38,1.3
REC-000819,CUST-01024,TAS,"Solar Saver",2026-03-16,Off-Peak,13.86715243008172,0.18,1.3
REC-000820,CUST-01544,NSW,"Solar Saver",2026-03-21,Peak,20.94907949096622,0.38,1.3
REC-000823,CUST-01780,WA,"Solar Saver",2026-02-18,Peak,14.758271104543686,0.38,1.3
REC-000824,CUST-01701,TAS,"Standard Variable",2026-03-23,Off-Peak,6.986706232456484,0.22,1.15
REC-000831,CUST-03840,QLD,"EV Premium",2026-03-18,Peak,15.80001605924757,0.45,1.5
REC-000832,CUST-00826,SA,"Solar Saver",2026-02-06,Off-Peak,9.512419497451392,0.18,1.3
REC-000834,CUST-03407,WA,"Solar Saver",2026-03-08,Peak,13.922308229570037,0.38,1.3
REC-000835,CUST-02775,VIC,"Solar Saver",2026-02-04,Shoulder,13.346480098453547,0.28,NULL
REC-000839,CUST-02735,SA,"Standard Variable",2026-02-15,Shoulder,14.124930150462935,0.27,NULL
REC-000841,CUST-01493,NSW,"Solar Saver",2026-03-26,Off-Peak,17.466047423611652,0.18,1.3
REC-000844,CUST-00683,NSW,"Standard Variable",2026-01-29,Peak,13.014769062077425,0.32,1.15
REC-000848,CUST-02241,WA,"Standard Variable",2026-01-23,Shoulder,13.565599187438826,0.27,NULL
REC-000849,CUST-00101,NSW,"Green Gas Hybrid",2026-02-28,Peak,11.135510483179598,NULL,NULL
REC-000850,CUST-01094,VIC,"Standard Variable",2026-02-05,Peak,7.161920936481262,0.32,1.15
REC-000851,CUST-03773,VIC,"EV Premium",2026-03-30,Peak,18.67777959903137,0.45,1.5
REC-000854,CUST-00537,WA,"Standard Variable",2026-03-21,Peak,17.326555216972075,0.32,1.15
REC-000855,CUST-00601,NSW,"Standard Variable",2026-01-02,Off-Peak,7.077926622996148,0.22,1.15
REC-000862,CUST-01528,NSW,"EV Premium",2026-02-18,Off-Peak,14.060170921025252,0.12,1.5
REC-000865,CUST-00444,VIC,"Green Gas Hybrid",2026-01-06,Peak,22.012090173653526,NULL,NULL
REC-000869,CUST-01870,QLD,"Solar Saver",2026-01-21,Peak,15.94441788837266,0.38,1.3
REC-000871,CUST-00280,WA,"Solar Saver",2026-03-30,Peak,18.494658077087454,0.38,1.3
REC-000872,CUST-00771,NSW,"Solar Saver",2026-03-23,Off-Peak,12.566769191518334,0.18,1.3
REC-000875,CUST-01560,SA,"EV Premium",2026-03-18,Off-Peak,18.618399639617515,0.12,1.5
REC-000876,CUST-03447,WA,"Standard Variable",2026-01-08,Peak,22.674263850639342,0.32,1.15
REC-000878,CUST-02441,VIC,"EV Premium",2026-03-22,Off-Peak,6.525581670888261,0.12,1.5
REC-000879,CUST-00109,NSW,"Standard Variable",2026-03-18,Off-Peak,22.237911351403582,0.22,1.15
REC-000883,CUST-03361,WA,"Standard Variable",2026-01-29,Shoulder,9.270661525987922,0.27,NULL
REC-000884,CUST-03490,VIC,"Solar Saver",2026-02-24,Peak,12.863859707251688,0.38,1.3
REC-000885,CUST-00318,NSW,"Standard Variable",2026-01-02,Peak,10.138902878504656,0.32,1.15
REC-000886,CUST-00341,VIC,"Standard Variable",2026-01-01,Shoulder,14.716526034286627,0.27,NULL
REC-000888,CUST-02075,WA,"Solar Saver",2026-03-24,Peak,10.089016195532807,0.38,1.3
REC-000893,CUST-02367,NSW,"EV Premium",2026-01-25,Off-Peak,16.21839181239788,0.12,1.5
REC-000894,CUST-01566,VIC,"Standard Variable",2026-03-27,Peak,7.373800718782184,0.32,1.15
REC-000896,CUST-03705,SA,"Solar Saver",2026-01-29,Peak,16.519324559386398,0.38,1.3
REC-000900,CUST-03454,VIC,"Standard Variable",2026-03-13,Peak,9.617001190998117,0.32,1.15
REC-000903,CUST-02591,WA,"EV Premium",2026-03-10,Peak,19.602379008430173,0.45,1.5
REC-000908,CUST-01047,NSW,"Standard Variable",2026-01-25,Off-Peak,10.036249930589722,0.22,1.15
REC-000910,CUST-02233,SA,"Standard Variable",2026-03-02,Shoulder,16.92703363906014,0.27,NULL
REC-000914,CUST-00049,VIC,"EV Premium",2026-01-07,Peak,17.291714670311325,0.45,1.5
REC-000916,CUST-01854,WA,"EV Premium",2026-01-13,Peak,15.244245604190212,0.45,1.5
REC-000917,CUST-03742,WA,"Standard Variable",2026-02-02,Off-Peak,10.297365477120707,0.22,1.15
REC-000918,CUST-02069,NSW,"EV Premium",2026-03-07,Off-Peak,12.739021575975723,0.12,1.5
REC-000923,CUST-00229,SA,"Standard Variable",2026-01-23,Peak,19.16507854238761,0.32,1.15
REC-000924,CUST-03253,QLD,"Standard Variable",2026-02-13,Peak,9.211979582802268,0.32,1.15
REC-000925,CUST-00352,WA,"Solar Saver",2026-03-06,Off-Peak,14.488810794813435,0.18,1.3
REC-000926,CUST-02273,VIC,"Green Gas Hybrid",2026-03-11,Off-Peak,14.527614600989919,NULL,NULL
REC-000935,CUST-02393,VIC,"Solar Saver",2026-01-01,Shoulder,15.400480234744613,0.28,NULL
REC-000936,CUST-03325,WA,"Solar Saver",2026-02-17,Peak,20.23703170176965,0.38,1.3
REC-000939,CUST-01433,VIC,"Green Gas Hybrid",2026-03-03,Off-Peak,13.371715411096476,NULL,NULL
REC-000940,CUST-00481,QLD,"Standard Variable",2026-03-28,Peak,8.061184570881341,0.32,1.15
REC-000942,CUST-02971,VIC,"Solar Saver",2026-01-07,Shoulder,15.19960404676911,0.28,NULL
REC-000943,CUST-01666,WA,"Standard Variable",2026-01-20,Shoulder,26.260348824488663,0.27,NULL
REC-000944,CUST-00329,VIC,"Solar Saver",2026-03-25,Shoulder,13.194816571276021,0.28,NULL
REC-000945,CUST-03255,VIC,"Standard Variable",2026-01-31,Shoulder,22.838243902802343,0.27,NULL
REC-000949,CUST-00945,NSW,"Standard Variable",2026-02-12,Peak,14.094084063204331,0.32,1.15
REC-000950,CUST-02053,NSW,"Solar Saver",2026-02-28,Peak,11.291184522275751,0.38,1.3
REC-000954,CUST-01452,QLD,"Solar Saver",2026-02-13,Shoulder,10.939913853638052,0.28,NULL
REC-000957,CUST-01587,QLD,"Solar Saver",2026-02-07,Off-Peak,10.555542629028038,0.18,1.3
REC-000958,CUST-00390,WA,"EV Premium",2026-02-10,Peak,12.704545501194792,0.45,1.5
REC-000959,CUST-03729,NSW,"Standard Variable",2026-01-16,Shoulder,14.10202648489767,0.27,NULL
REC-000963,CUST-03636,VIC,"EV Premium",2026-03-26,Peak,14.456244503035055,0.45,1.5
REC-000965,CUST-02655,QLD,"Standard Variable",2026-01-09,Shoulder,13.993008966753017,0.27,NULL
REC-000968,CUST-02320,VIC,"Green Gas Hybrid",2026-01-15,Off-Peak,9.020028857168018,NULL,NULL
REC-000970,CUST-02935,QLD,"Solar Saver",2026-01-09,Peak,11.998400846955903,0.38,1.3
REC-000972,CUST-02824,NSW,"Solar Saver",2026-03-22,Peak,18.0585781634223,0.38,1.3
REC-000973,CUST-02506,NSW,"Green Gas Hybrid",2026-03-01,Peak,17.788495254660468,NULL,NULL
REC-000979,CUST-00056,SA,"Solar Saver",2026-01-06,Off-Peak,14.875464946368405,0.18,1.3
REC-000981,CUST-01010,VIC,"Standard Variable",2026-02-01,Shoulder,10.175787116430115,0.27,NULL
REC-000983,CUST-03317,VIC,"Standard Variable",2026-02-23,Off-Peak,13.466371330122604,0.22,1.15
REC-000984,CUST-03490,VIC,"Solar Saver",2026-02-20,Peak,18.755411113967387,0.38,1.3
REC-000989,CUST-01194,QLD,"Solar Saver",2026-03-22,Off-Peak,7.509311512567875,0.18,1.3
REC-000993,CUST-01498,VIC,"Standard Variable",2026-02-19,Shoulder,5.863658603816614,0.27,NULL
REC-000996,CUST-02411,QLD,"Solar Saver",2026-02-27,Shoulder,17.356063637133783,0.28,NULL
REC-001000,CUST-03567,QLD,"Standard Variable",2026-01-10,Off-Peak,11.959760155766345,0.22,1.15
REC-001009,CUST-03552,NSW,"Solar Saver",2026-01-16,Off-Peak,19.551180359067803,0.18,1.3
REC-001012,CUST-03884,NSW,"Standard Variable",2026-02-06,Shoulder,7.319544336075484,0.27,NULL
REC-001014,CUST-00769,VIC,"Solar Saver",2026-03-14,Shoulder,3.4520654923029674,0.28,NULL
REC-001023,CUST-02969,SA,"Solar Saver",2026-02-16,Peak,18.98985327935223,0.38,1.3
REC-001024,CUST-02660,QLD,"EV Premium",2026-02-07,Peak,7.936307829683937,0.45,1.5
REC-001025,CUST-00634,VIC,"Standard Variable",2026-03-06,Peak,10.799620083676537,0.32,1.15
REC-001026,CUST-03229,NSW,"Standard Variable",2026-02-03,Off-Peak,16.669325117853234,0.22,1.15
REC-001028,CUST-01249,SA,"Standard Variable",2026-03-25,Off-Peak,14.93987974864433,0.22,1.15
REC-001029,CUST-00983,NSW,"EV Premium",2026-02-20,Peak,15.219330717687766,0.45,1.5
REC-001030,CUST-02511,NSW,"Standard Variable",2026-03-13,Peak,11.985612903263618,0.32,1.15
REC-001031,CUST-03851,VIC,"Standard Variable",2026-02-14,Off-Peak,13.269779846746355,0.22,1.15
REC-001034,CUST-00990,WA,"Solar Saver",2026-02-27,Peak,20.11637891736062,0.38,1.3
REC-001035,CUST-01617,NT,"Standard Variable",2026-01-12,Shoulder,19.286340710783506,0.27,NULL
REC-001039,CUST-01636,NSW,"Standard Variable",2026-01-20,Peak,9.910183080778555,0.32,1.15
REC-001042,CUST-00178,VIC,"Solar Saver",2026-03-31,Off-Peak,4.9632531342220165,0.18,1.3
REC-001044,CUST-00720,QLD,"Standard Variable",2026-02-10,Shoulder,19.675518677291024,0.27,NULL
REC-001045,CUST-03129,SA,"EV Premium",2026-03-29,Off-Peak,19.32112173159988,0.12,1.5
REC-001047,CUST-02790,NT,"Standard Variable",2026-03-03,Peak,8.456768277767802,0.32,1.15
REC-001054,CUST-00608,VIC,"EV Premium",2026-01-11,Peak,12.4887713034125,0.45,1.5
REC-001055,CUST-03592,NSW,"Solar Saver",2026-02-15,Peak,15.333350732951436,0.38,1.3
REC-001060,CUST-03049,VIC,"Green Gas Hybrid",2026-02-21,Shoulder,11.630732320622526,NULL,NULL
REC-001063,CUST-01015,QLD,"EV Premium",2026-02-24,Off-Peak,11.466424766899474,0.12,1.5
REC-001068,CUST-01592,NT,"EV Premium",2026-03-09,Off-Peak,21.271829966543187,0.12,1.5
REC-001069,CUST-02589,NSW,"Green Gas Hybrid",2026-01-04,Peak,14.692387832015932,NULL,NULL
REC-001070,CUST-02539,QLD,"Standard Variable",2026-02-12,Peak,10.38792312111171,0.32,1.15
REC-001074,CUST-03099,NSW,"Standard Variable",2026-02-27,Off-Peak,7.854582829643989,0.22,1.15
REC-001077,CUST-01476,QLD,"Standard Variable",2026-03-06,Peak,4.361417762180505,0.32,1.15
REC-001084,CUST-03673,QLD,"Standard Variable",2026-02-04,Off-Peak,13.219317511383988,0.22,1.15
REC-001085,CUST-02856,VIC,"Standard Variable",2026-03-09,Off-Peak,1.2730739039685837,0.22,1.15
REC-001086,CUST-01624,SA,"Standard Variable",2026-02-11,Peak,11.805242805366166,0.32,1.15
REC-001089,CUST-02831,VIC,"Standard Variable",2026-01-22,Shoulder,6.449572060447121,0.27,NULL
REC-001093,CUST-03090,NSW,"Solar Saver",2026-02-08,Peak,20.889150547369788,0.38,1.3
REC-001094,CUST-01753,NSW,"EV Premium",2026-03-17,Shoulder,15.299665823393873,0.28500000000000003,NULL
REC-001096,CUST-00614,NSW,"Standard Variable",2026-03-17,Off-Peak,11.100591904740789,0.22,1.15
REC-001097,CUST-00644,VIC,"Green Gas Hybrid",2026-03-26,Peak,7.708809083210795,NULL,NULL
REC-001098,CUST-01136,NSW,"Standard Variable",2026-02-19,Off-Peak,20.134416072456588,0.22,1.15
REC-001099,CUST-03700,NSW,"Standard Variable",2026-03-02,Peak,15.534057227716383,0.32,1.15
REC-001100,CUST-00162,QLD,"Solar Saver",2026-02-02,Off-Peak,21.6252129632215,0.18,1.3
REC-001102,CUST-03403,NT,"Standard Variable",2026-01-19,Peak,9.141123184425895,0.32,1.15
REC-001105,CUST-00057,NSW,"Solar Saver",2026-01-05,Shoulder,12.778061555255777,0.28,NULL
REC-001107,CUST-03238,SA,"Solar Saver",2026-01-20,Peak,15.910441881935313,0.38,1.3
REC-001110,CUST-00620,QLD,"Standard Variable",2026-01-07,Peak,18.64301345025201,0.32,1.15
REC-001112,CUST-02614,QLD,"Standard Variable",2026-03-23,Off-Peak,9.825514384911335,0.22,1.15
REC-001115,CUST-02836,SA,"Solar Saver",2026-03-07,Off-Peak,11.303287360307134,0.18,1.3
REC-001118,CUST-03558,VIC,"EV Premium",2026-03-24,Shoulder,12.758929472038592,0.28500000000000003,NULL
REC-001122,CUST-00635,NSW,"Standard Variable",2026-03-07,Peak,13.129593790066398,0.32,1.15
REC-001123,CUST-03609,SA,"Standard Variable",2026-01-11,Off-Peak,17.240053371239636,0.22,1.15
REC-001128,CUST-02574,VIC,"Standard Variable",2026-03-24,Off-Peak,11.55239359452987,0.22,1.15
REC-001129,CUST-01157,NSW,"Green Gas Hybrid",2026-03-16,Off-Peak,5.239620161174834,NULL,NULL
REC-001134,CUST-00768,WA,"Standard Variable",2026-01-19,Peak,14.500180999415276,0.32,1.15
REC-001137,CUST-02887,VIC,"Standard Variable",2026-01-28,Peak,15.172513466823162,0.32,1.15
REC-001138,CUST-00862,VIC,"Standard Variable",2026-02-13,Peak,13.067661921988645,0.32,1.15
REC-001142,CUST-00210,NSW,"Solar Saver",2026-03-29,Shoulder,17.018167951386687,0.28,NULL
REC-001144,CUST-02158,VIC,"Standard Variable",2026-01-06,Peak,21.70452271341769,0.32,1.15
REC-001145,CUST-02378,WA,"EV Premium",2026-03-10,Off-Peak,18.236114614101723,0.12,1.5
REC-001146,CUST-02190,QLD,"Solar Saver",2026-03-15,Peak,22.73220049785314,0.38,1.3
REC-001150,CUST-01356,WA,"Standard Variable",2026-03-28,Peak,9.660883665833161,0.32,1.15
REC-001152,CUST-01651,NSW,"Standard Variable",2026-02-05,Off-Peak,9.73300160029172,0.22,1.15
REC-001153,CUST-02959,NSW,"Standard Variable",2026-01-07,Shoulder,23.426656249417768,0.27,NULL
REC-001156,CUST-01683,QLD,"Solar Saver",2026-02-18,Shoulder,10.513739910827587,0.28,NULL
REC-001157,CUST-01967,NSW,"EV Premium",2026-01-22,Peak,0.5,0.45,1.5
REC-001158,CUST-03287,VIC,"EV Premium",2026-02-21,Peak,14.752423144533036,0.45,1.5
REC-001159,CUST-00996,NSW,"Standard Variable",2026-02-12,Off-Peak,8.952843970214932,0.22,1.15
REC-001161,CUST-02143,QLD,"Solar Saver",2026-03-16,Off-Peak,14.885820070059147,0.18,1.3
REC-001163,CUST-00218,QLD,"Standard Variable",2026-02-23,Peak,21.247980905804695,0.32,1.15
REC-001165,CUST-02416,TAS,"Standard Variable",2026-01-15,Peak,22.267000929322045,0.32,1.15
REC-001167,CUST-01468,VIC,"Solar Saver",2026-01-23,Off-Peak,15.369470008024535,0.18,1.3
REC-001168,CUST-02873,SA,"Standard Variable",2026-03-24,Shoulder,7.713330811467015,0.27,NULL
REC-001169,CUST-00033,NSW,"EV Premium",2026-03-21,Peak,13.236491612332452,0.45,1.5
REC-001174,CUST-03079,NSW,"EV Premium",2026-03-12,Shoulder,13.74273845919774,0.28500000000000003,NULL
REC-001177,CUST-01818,QLD,"Standard Variable",2026-01-16,Peak,17.814637459804576,0.32,1.15
REC-001181,CUST-00715,VIC,"Green Gas Hybrid",2026-03-01,Peak,15.681377870877416,NULL,NULL
REC-001182,CUST-03208,QLD,"EV Premium",2026-01-21,Off-Peak,16.224477494843025,0.12,1.5
REC-001185,CUST-02025,VIC,"Solar Saver",2026-03-11,Off-Peak,19.567170650048826,0.18,1.3
REC-001187,CUST-02615,VIC,"Green Gas Hybrid",2026-02-13,Peak,10.782130885491139,NULL,NULL
REC-001188,CUST-00811,ACT,"Solar Saver",2026-02-13,Peak,12.594109918997418,0.38,1.3
REC-001189,CUST-02031,NSW,"Solar Saver",2026-01-12,Off-Peak,16.289574813573708,0.18,1.3
REC-001192,CUST-01973,NSW,"Standard Variable",2026-02-03,Shoulder,20.031341788545326,0.27,NULL
REC-001196,CUST-01728,NT,"EV Premium",2026-03-25,Peak,16.35498423939138,0.45,1.5
REC-001199,CUST-02233,SA,"Standard Variable",2026-01-21,Off-Peak,14.249709623688146,0.22,1.15
REC-001203,CUST-00763,NSW,"EV Premium",2026-03-23,Peak,11.168936466163807,0.45,1.5
REC-001204,CUST-00022,NSW,"Standard Variable",2026-03-19,Peak,10.360853136453354,0.32,1.15
REC-001205,CUST-02260,VIC,"EV Premium",2026-03-29,Off-Peak,11.904443736194906,0.12,1.5
REC-001208,CUST-03306,VIC,"Solar Saver",2026-03-30,Off-Peak,9.520252606282646,0.18,1.3
REC-001221,CUST-03483,NSW,"Solar Saver",2026-02-25,Peak,17.878601240700682,0.38,1.3
REC-001223,CUST-02885,NSW,"Standard Variable",2026-01-12,Peak,18.508971959930385,0.32,1.15
REC-001224,CUST-02639,SA,"Solar Saver",2026-01-22,Off-Peak,11.080146273069952,0.18,1.3
REC-001225,CUST-03878,WA,"Standard Variable",2026-03-03,Peak,17.610862854710344,0.32,1.15
REC-001226,CUST-01616,QLD,"EV Premium",2026-01-26,Shoulder,7.15434268297348,0.28500000000000003,NULL
REC-001228,CUST-03809,NSW,"Standard Variable",2026-01-09,Off-Peak,8.90025100149845,0.22,1.15
REC-001229,CUST-00227,TAS,"EV Premium",2026-03-15,Peak,14.70588251642478,0.45,1.5
REC-001230,CUST-00536,SA,"Solar Saver",2026-01-07,Shoulder,18.736503717278577,0.28,NULL
REC-001231,CUST-01123,WA,"Standard Variable",2026-02-16,Off-Peak,9.626297208250996,0.22,1.15
REC-001235,CUST-03535,NSW,"Solar Saver",2026-02-25,Peak,15.495856574336134,0.38,1.3
REC-001236,CUST-00659,QLD,"Solar Saver",2026-02-12,Peak,9.859364226877286,0.38,1.3
REC-001241,CUST-01904,NSW,"Solar Saver",2026-01-20,Peak,13.739373929847602,0.38,1.3
REC-001242,CUST-01613,VIC,"Standard Variable",2026-01-13,Off-Peak,15.544902814944123,0.22,1.15
REC-001245,CUST-03456,NSW,"EV Premium",2026-01-03,Off-Peak,11.986244354125505,0.12,1.5
REC-001246,CUST-02005,NSW,"Solar Saver",2026-02-16,Peak,16.682797565722407,0.38,1.3
REC-001247,CUST-02734,SA,"Standard Variable",2026-01-12,Off-Peak,10.102208368762383,0.22,1.15
REC-001250,CUST-02442,VIC,"Solar Saver",2026-03-16,Off-Peak,12.737093074875965,0.18,1.3
REC-001254,CUST-00808,SA,"Standard Variable",2026-03-10,Off-Peak,7.5449325805071155,0.22,1.15
REC-001255,CUST-02513,VIC,"Standard Variable",2026-03-07,Off-Peak,14.098212338056669,0.22,1.15
REC-001256,CUST-00358,QLD,"Standard Variable",2026-03-01,Off-Peak,11.547150492796716,0.22,1.15
REC-001258,CUST-02402,NSW,"Solar Saver",2026-01-20,Peak,22.145403192247095,0.38,1.3
REC-001259,CUST-01275,VIC,"Standard Variable",2026-01-11,Shoulder,8.360365784613606,0.27,NULL
REC-001260,CUST-00989,NSW,"EV Premium",2026-03-19,Shoulder,13.96059310192093,0.28500000000000003,NULL
REC-001261,CUST-00018,VIC,"Standard Variable",2026-01-04,Peak,17.370222778456228,0.32,1.15
REC-001262,CUST-01739,VIC,"EV Premium",2026-02-21,Peak,11.009892266857143,0.45,1.5
REC-001263,CUST-02764,VIC,"Solar Saver",2026-02-16,Off-Peak,20.123153974337285,0.18,1.3
REC-001266,CUST-00914,VIC,"EV Premium",2026-02-19,Peak,22.69034976248391,0.45,1.5
REC-001271,CUST-01472,QLD,"Standard Variable",2026-02-22,Shoulder,8.808651248001645,0.27,NULL
REC-001272,CUST-03164,VIC,"Standard Variable",2026-01-14,Peak,18.898486213091765,0.32,1.15
REC-001279,CUST-02610,NSW,"EV Premium",2026-02-28,Off-Peak,20.624916350135386,0.12,1.5
REC-001280,CUST-00083,VIC,"Solar Saver",2026-03-29,Shoulder,10.215405481201472,0.28,NULL
REC-001281,CUST-01790,VIC,"Solar Saver",2026-02-19,Off-Peak,2.8531174539697464,0.18,1.3
REC-001287,CUST-02742,NSW,"Solar Saver",2026-03-19,Shoulder,15.809853895237556,0.28,NULL
REC-001288,CUST-00798,VIC,"Standard Variable",2026-01-22,Peak,22.96537614253638,0.32,1.15
REC-001289,CUST-02527,NSW,"Standard Variable",2026-02-09,Peak,16.661156795711154,0.32,1.15
REC-001292,CUST-00763,NSW,"EV Premium",2026-03-19,Off-Peak,8.457705245547428,0.12,1.5
REC-001295,CUST-03864,NSW,"EV Premium",2026-02-23,Shoulder,22.735399249214694,0.28500000000000003,NULL
REC-001296,CUST-03687,SA,"Solar Saver",2026-02-17,Shoulder,15.58190965890365,0.28,NULL
REC-001297,CUST-00768,WA,"Standard Variable",2026-01-22,Peak,25.810206760861302,0.32,1.15
REC-001299,CUST-03186,VIC,"EV Premium",2026-02-14,Peak,10.70211346797226,0.45,1.5
REC-001302,CUST-01078,QLD,"Standard Variable",2026-03-27,Peak,13.576937461414609,0.32,1.15
REC-001304,CUST-01891,NSW,"Solar Saver",2026-02-22,Off-Peak,11.468942632330027,0.18,1.3
REC-001305,CUST-01627,NSW,"EV Premium",2026-03-28,Off-Peak,18.78858808533246,0.12,1.5
REC-001307,CUST-01572,NSW,"Solar Saver",2026-01-14,Peak,17.143898412989223,0.38,1.3
REC-001308,CUST-03676,NSW,"Solar Saver",2026-03-27,Peak,2.979054791697129,0.38,1.3
REC-001317,CUST-03753,VIC,"Standard Variable",2026-02-10,Peak,14.11477217802351,0.32,1.15
REC-001318,CUST-01329,QLD,"EV Premium",2026-01-06,Off-Peak,11.761101375040804,0.12,1.5
REC-001320,CUST-01312,SA,"Solar Saver",2026-03-24,Off-Peak,13.697360301941963,0.18,1.3
REC-001322,CUST-02726,NSW,"Green Gas Hybrid",2026-02-02,Peak,19.62937962718052,NULL,NULL
REC-001324,CUST-02184,NSW,"Solar Saver",2026-03-08,Off-Peak,18.499819154519535,0.18,1.3
REC-001325,CUST-00154,VIC,"Standard Variable",2026-03-18,Shoulder,19.892131948526213,0.27,NULL
